Project Name,Test Function,Smell Type
PastaTime@DataRepVR,ShapePoolGetAuto<>Sphere,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>Load_Video_Fails_If_Bad_Vimeo_Url,GeneralFixture
vimeo@vimeo-unity-sdk,VideoChunkTest<>Init_Works,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearDestinationPointOverride,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ToggleGroupTests<>ChangingToggleGroupUnregistersFromOriginalGroup,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnCanvasAndChildrenWithAllChildrenIgnoringParentGroupMultipleAlphaValuesCorrectly,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeletonBone_Test<>ToControllerDto_BoneTypeNone_Test,GeneralFixture
immersivecognition@unity-experiment-framework,TestFileSaver<>AbsolutePath,GeneralFixture
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateInstance,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>GhostMoves,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToBoxCastConverterTest<>ConvertFromBoxCast,GeneralFixture
pcriadoperez@readyPlayer2,TransformExtensionsTests<>IterateIgnoreNull,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SettingSpriteMarksAllAsDirty,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ScrollRectTests<>CalculateOffsetShouldClamp,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>SetTriggerInteraction,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestToInt16,GeneralFixture
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>WriteSnapshot,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>ClearConvertToInactiveComponent,GeneralFixture
PastaTime@DataRepVR,ShapePoolGetAuto<>CreateSphere,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldMoveForward,GeneralFixture
Innoactive@Creator,TrainingPropertyTests<>AddPropertyWithDependencies,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerEnterLeftClickExitReleaseShouldSelect,GeneralFixture
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Visible,GeneralFixture
augcog@ISAACS_Interface,line<>DistanceInNauticalMiles,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearOriginInactiveComponent,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerEnterShouldHighlight,GeneralFixture
UMI3D@UMI3D-SDK,SetStreamedBones_Test<>SetTrackingTargetFPSToOperationDto,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearPhysicsCastInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearEventDataOriginTransformOverride,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>IncreasingGhostSpeedWorks,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StartPose_Many,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_Null,GeneralFixture
willychang21@MapboxARGame,line<>FromTile,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ScrollRectStableLayout<>ScrollRect_StableWhenStatic,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearDestinationPointOverrideNullTarget,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,RootCanvasTests<>IsRootCanvasTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorScrubberTest<>ScrubNoAnimator,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToInt16,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveAllBindings_InvalidKey,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldIncreaseSpeed,GeneralFixture
iamtomhewitt@vr-pacman,PacmanMovementTests<>PacmanSpeedIsBoostedWhenHittingAPowerup,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,MaskTests<>GetModifiedMaterialReturnsOriginalMaterialWhenDepthIsEightOrMore,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToSphereCastConverterTest<>ConvertFromBoxCast,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>ClearAllChunks_Clears_All_Chunks,GeneralFixture
augcog@ISAACS_Interface,ProbeExtractorCsTest<>ExtractFootTrace,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>EmitsOnStart,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>EventsNotEmittedOnNoOrigin,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,AspectRatioFitterTests<>TestFitInParent,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CheckMeshColorsAndColors32Match<>CheckMeshColorsAndColors32Matches,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearPhysicsCast,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StopPose_One,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeletonBoneController_Test<>ToBoneDto_BoneTypeNone_Test,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetDestinationPointOverride,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>ClearPivotNullPivot,GeneralFixture
augcog@ISAACS_Interface,DirectionResourceTest<>SetInvalidRadiuses_Mismatched,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>IsVisibleAlwaysOff,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>StopWatchActivationConditions,GeneralFixture
pcriadoperez@readyPlayer2,TransformExtensionsTests<>BoundsColliderEmpty,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearPhysicsCastInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetTargetInChild,GeneralFixture
iamtomhewitt@jet-dash-vr,ShopManagerTests<>ShouldGetCashCorrectly,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>WriteTrackingFrame,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>Load_Video_Parses_Channel_Video,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>SaveOrientationWithTargetWithNoPivotDoCancelReset,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>HideDestinationOnNoCollision,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingObjects_RemoveObject_ObjectRemoved,GeneralFixture
UMI3D@UMI3D-SDK,SubskeletonDescriptionInterpolationPlayer_Test<>GetPose_NotPlaying,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnAfterDeserializeMakeFillOriginZeroIfNotBetweenZeroAndThree,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnNestedCanvasIgnoringParentGroupMultipleAlphaValuesCorrectly,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToUInt64,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>DeactivateOnDisableComponent,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>ChangingMuseumInformation_ChangingMuseumDescription_DescriptionChanged,GeneralFixture
immersivecognition@unity-experiment-framework,TestSessionBuilding<>GetLastTrialWhenNoTrials,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestFromInt64,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StartPose_Empty,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>PreferredWidthHeightAreCorrectWithImage,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldResetYPosition,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AverageVelocityEstimatorMock<>GetAngularVelocityWithoutSource,GeneralFixture
iamtomhewitt@jet-dash-vr,AchievementManagerTests<>ShouldProgressAchievement,GeneralFixture
willychang21@MapboxARGame,CompressionTest<>NotCompressed,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoPlayerPlayTest<>Unfurl_Does_Not_Redirect_If_Provided_A_Link_That_Does_Not_Redirect,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>Hides_From_Inspector,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearOrigin,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearPhysicsCastInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomLinecastIgnoreTrigger,GeneralFixture
willychang21@MapboxARGame,ProbeExtractorCsTest<>ExtractProbes,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingNotInteractableThenInteractableShouldNotTweenToDisabledColor,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearOriginInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>ResetOrientationInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsShouldFixLength,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>TestPixelsPerUnit,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SettingPreserveAspectMarksVerticesAsDirty,GeneralFixture
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_MappingB_CorrectResults,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>EventsNotEmittedOnDisabledComponent,GeneralFixture
UMI3D@UMI3D-SDK,PersonalSkeleton_Test<>GetFrame,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>TotalChunksRemaining_Shows_All_Chunks_Before_Upload_Starts,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromUInt64,GeneralFixture
willychang21@MapboxARGame,line<>DistanceInNauticalMiles,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestHorizontallyContrainedCalculateLayoutHorizontal,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>SetBoneFPSTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PhysicsCastTest<>CustomLinecastIgnoreLayers,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoSettingsTest<>GameObject_Has_A_Unique_ID,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimatorLoader_Test<>CanReadUMI3DExtension,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>Play_Fails_If_No_Video_Id_Set,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>ResetToInitialValue,GeneralFixture
immersivecognition@unity-experiment-framework,TestUILogic<>TestSettingsPPIDLogic,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ContentSizeFitterTests<>TestFitModePreferredSize,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ToggleTests<>SetIsOnWithoutNotifyWillNotNotify,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>GetCollaborativeSkeletons_NoSkeletonFound,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>ResetToDefaultValue,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldStopMoving,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicTests<>OnEnableLeavesGraphicInExpectedState,GeneralFixture
iamtomhewitt@vr-pacman,PacmanMovementTests<>PacmansSpeedResets,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>UpdateSkeleton_SkeletonNotFound,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyOne,GeneralFixture
UMI3D@UMI3D-SDK,SubskeletonDescriptionInterpolationPlayer_Test<>Play,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetApplyPositionOffsetOnAxisY,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>FlexibleWidthHeightAreCorrectWithNoImage,GeneralFixture
dioram@Elektronik,ContainerTreeTests<>WriteSnapshot,GeneralFixture
UMI3D@UMI3D-SDK,BindingLoader_Test<>CanReadUMI3DExtension_InvalidDto,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicTests<>SettingDirtyOnActiveGraphicCallsCallbacks,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToRaycastConverterTest<>ConvertFromRaycast,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestFromUInt16,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToDouble,GeneralFixture
iamtomhewitt@jet-dash-vr,AchievementManagerTests<>ShouldGetAnAchievement,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicTests<>OnEnableTwiceLeavesGraphicInExpectedState,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>GetPose,GeneralFixture
vimeo@vimeo-unity-sdk,EncoderManagerTest<>Init_LookingGlass_Throws_Error_With_Missing_Quilt,GeneralFixture
willychang21@MapboxARGame,TokenTest<>TokenInvalid,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldReadGameManagerSettingsCorrectly,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,BooleanActionLiveMock<>ReceiveInitialValue,GeneralFixture
icosa-gallery@open-brush,FbxManagerTest<>TestVersion,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>CatchFocusedEvent,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_RemoveTile_TileIsGone,GeneralFixture
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromInt64,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>PreferredWidthHeightAreCorrectWithNoImage,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>TriggerAnimationWithNoAnimator,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SliderRectRefernces<>AssigningSelfResultsInNullReferenceField,GeneralFixture
hotbreakb@Capstone_Design,StructMarshalTests<>PtrToStructTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StringToTimeSpanTest<>Transform,GeneralFixture
iamtomhewitt@jet-dash-vr,ShopManagerTests<>ShouldNotPurchaseShipIfAlreadyUnlocked,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicTests<>OnEnableLeavesNonRaycastGraphicInExpectedState,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>BoolValue,GeneralFixture
stefaanvermassen@virtual-museum-app,WalkingTests<>TestEnvironment_LoadObjects_ObjectsLoaded,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>EnterExitHover,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectDistanceComparatorMock<>SavePosition,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SettingFillOriginMarksVerticesAsDirty,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingObjects_AddObjectWithoutTile_ObjectNotCreated,GeneralFixture
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneB_CorrectResults,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>CheckConditions_AllTrue,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderPlayTest<>Can_Upload_Very_Big_File,GeneralFixture
iamtomhewitt@vr-pacman,GameObjectManagerTest<>CanStopEntities,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyWithOffsetIgnored,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>CastPointsInsufficientForwardBeamLength,GeneralFixture
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldIncreaseSpeed,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearPhysicsCastInactiveComponent,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>GhostCanBecomeEdible,GeneralFixture
icosa-gallery@open-brush,RoundTripTestBase<>TestRoundTrip,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StopPose_Null,GeneralFixture
UMI3D@UMI3D-SDK,EmoteDispatcher_Test<>DispatchEmoteTrigger_NoEmoteConfig,GeneralFixture
iamtomhewitt@jet-dash-vr,PowerupTests<>ShouldGivePointsWhenCollidingWithDoublePointsAndZeroScore,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>ApplyLayerCacheRecursivelyNullCache,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>OnPopulateMeshWithTypeTiledNoBorderGeneratesExpectedResults,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ToRaycastConverterTest<>ConvertFromLinecast,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>ResettingGhostResetsMoveSoundPitch,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>WriteTrackingFrame_NoAsyncBone,GeneralFixture
UMI3D@UMI3D-SDK,SubskeletonDescriptionInterpolationPlayer_Test<>Play_NullParameters,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_WithAnchoring_Specified,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StartPose_One,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyAngularVelocityTest<>ModifyInactiveComponent,GeneralFixture
UMI3D@UMI3D-SDK,UMI3DTrackingManager_Test<>SyncBoneFPS_Async_Test,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ActiveInHierarchyRuleTest<>RefusesInactiveContainer,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>ApplyLayerCacheRecursivelyNull,GeneralFixture
Innoactive@Creator,ChangeModeDuringExecutionTests<>ActivationBehavior,GeneralFixture
iamtomhewitt@vr-pacman,GhostTests<>MakingGhostRunHomeChangesGhostSpeed,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>SetTriggerInactiveComponent,GeneralFixture
ChanyaVRC@VRCOscLib,OscInitializeTest<>InitializeTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearLocatorTermination,GeneralFixture
hotbreakb@Capstone_Design,DequeTests<>InvalidCapacity,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>AddSusbskeleton_SeveralAnimatedSubskeletonsOrderedInsert,GeneralFixture
immersivecognition@unity-experiment-framework,TestSessionBuilding<>GetLastTrialWhenNoBlocks,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveAllBindings_Multibinding,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>ResetTriggerNoAnimator,GeneralFixture
icosa-gallery@open-brush,FbxLayerElementMaterialTest<>TestCreate,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearTargetValidity,GeneralFixture
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>SetLayerRecursivelyOneChild,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeletonBoneController_Test<>ToControllerDto_BoneTypeNotNone_Test,GeneralFixture
PastaTime@DataRepVR,ShapePoolGetAuto<>Mesh,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>TransitionDuration,GeneralFixture
PastaTime@DataRepVR,ShapePoolGetAuto<>Capsule,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>TightMeshSpritePopulatedVertexHelperProperly,GeneralFixture
vimeo@vimeo-unity-sdk,RegexTests<>PlayVideo_Sets_vimeoVideoId_With_String,GeneralFixture
willychang21@MapboxARGame,ReverseGeocodeResourceTest<>SetInvalidTypes,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorScrubberTest<>ScrubNoInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>TransitionDuration,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnACanvasEffectAllChildrenAlpha,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>Init_Sets_Default_Chunk_Size,GeneralFixture
augcog@ISAACS_Interface,TokenTest<>TokenMalformed,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>SetBindingsActivation,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>ClearSource,GeneralFixture
augcog@ISAACS_Interface,ForwardGeocodeResourceTest<>SetInvalidTypes,GeneralFixture
augcog@ISAACS_Interface,ProbeExtractorCsTest<>FixturesLoaded,GeneralFixture
ChanyaVRC@VRCOscLib,OscPhysBoneTests<>PiValueTest,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>PointerLeftDownRightDownRightUpShouldNotChangeState,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SettingParentCanvasGroupNotInteractableShouldMakeSelectableNotInteractable,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>SetTriggerNoAnimator,GeneralFixture
immersivecognition@unity-experiment-framework,TestSessionBuilding<>ShuffleBlocks,GeneralFixture
vimeo@vimeo-unity-sdk,VimeoRecorderTest<>Test_Enable_Downloads_Default_Value,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorScrubberTest<>ScrubNoAnimationName,GeneralFixture
hotbreakb@Capstone_Design,BitConverterTests<>TestToSingle,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>SettingOverrideSpriteMarksAllAsDirty,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ContentSizeFitterTests<>TestFitModeMinSize,GeneralFixture
UMI3D@UMI3D-SDK,PoseAnimator_Test<>CheckConditions_NoCondition,GeneralFixture
vimeo@vimeo-unity-sdk,AVProVideoPlayTest<>Logs_Warning_If_No_MediaPlayer_Set,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StringToTimeSpanTest<>TransformInactiveComponent,GeneralFixture
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>GetPose_NoTrackedSkeletonBoneController_NoDistantController,GeneralFixture
PastaTime@DataRepVR,InteractionCShapeTests<>UpdateSceneInfo,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicTests<>MakingGraphicNonRaycastableRemovesGraphicFromProperLists,GeneralFixture
UMI3D@UMI3D-SDK,PoseManager_Test<>StopPoseClip,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ElementsAlwaysVisible,GeneralFixture
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding,GeneralFixture
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_InactiveClone,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTargetInactiveComponent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>ClearTargetInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsShouldFixedFindTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>DestinationAlwaysVisible,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TestScript<>RefusesNullComponentTypes,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerScoreTests<>ShouldNotShowNotificationSpeedStreakIfMaxSpeed,GeneralFixture
pcriadoperez@readyPlayer2,InputManagerTests<>DisableInputManagerRefCountNoEventCaught,GeneralFixture
stefaanvermassen@virtual-museum-app,WalkingTests<>TestEnvironment_StartPlayerInTestMode_PlayerStarted,GeneralFixture
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>GetCameraDto,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearOriginInactiveGameObject,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>SetBoneFPSTarget_NegativeFPSTarget,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,TransformPropertyApplierTest<>SetApplyPositionOffsetOnAxisX,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>ClearDestinationPointOverride,GeneralFixture
UMI3D@UMI3D-SDK,CollaborationSkeletonsManager_Test<>TryGetSkeletonById,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>OnSelectShouldSetSelectedState,GeneralFixture
willychang21@MapboxARGame,DirectionResourceTest<>SetInvalidBearings,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearSearchOriginInactiveComponent,GeneralFixture
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneAClamped_CorrectResults,GeneralFixture
dioram@Elektronik-Tools-2.0,RetranslatorTests<>InfinitePlanesTest,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,StringToTimeSpanTest<>TransformInactiveGameObject,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>SelectOriginTransformOverride,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,GraphicRaycasterTests<>GraphicRaycasterReturnsWorldPositionAndWorldNormal,GeneralFixture
dioram@Elektronik,RetranslatorTests<>InfinitePlanesTest,GeneralFixture
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_PlacingSingleTile_AllTileWallsArePresent,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ActiveInHierarchyRuleTest<>AcceptsMatch,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>EventDataComparison,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>Sprite_Material,GeneralFixture
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>GetPose_NoPoseSet,GeneralFixture
iamtomhewitt@jet-dash-vr,AchievementManagerTests<>ShouldUnlockAnAchievement,GeneralFixture
icosa-gallery@open-brush,RoundTripTestBase<>TestExportScene,GeneralFixture
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupEffectSelfAndChildrenAlpha,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,RigidbodyVelocityTest<>ModifyWithOffsetIgnored,GeneralFixture
iamtomhewitt@jet-dash-vr,PlayerCollisionTests<>ShouldNotDieIfInvincible,GeneralFixture
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>SetTrigger,GeneralFixture
iamtomhewitt@jet-dash-vr,AchievementManagerTests<>ShouldNotifyIfUnlocked,GeneralFixture
