Project Name,Test Function,Smell Type
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelper_ConvertToBaseStationMessageType_Converts_Mlat_Message_Types_Correctly,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileNameFromFullPath_Translates_Forward_Slashes_In_FileName,LazyTest
UMI3D@UMI3D-SDK,EnvironmentPoseCondition_Test<>Check_Validated,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CompositesAreShownAsSubtrees,LazyTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanTurnControlPathIntoHumanReadableText_EvenIfLayoutCannotBeFoundOrHasErrors,LazyTest
RussellXie7@Unity_Hololens_Dev,VectorExtensionsTests<>Vector3Collection_Average_Empty,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_AssigningSameActionsToDifferentPlayers_DuplicatesActions,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanAssignActionsToPlayer,LazyTest
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelper_ConvertToBaseStationTransmissionType_Converts_Text_Correctly,LazyTest
vradarserver@vrs,BaseStationMessageHelperTests<>BaseStationMessageHelperTests_ConvertToString_BaseStationStatusCode_Converts_All_Types_Correctly,LazyTest
dioram@Elektronik-Tools-2.0,ParsingTests<>Odometry,LazyTest
vradarserver@vrs,RoundTests<>Round_Track_Does_Not_Crash_If_Passed_Excessive_Value,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>meanAngleAllNegative,LazyTest
hotbreakb@Capstone_Design,LeapCStressTests<>TestCreateDestroyWithConfigRequest,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>AddComponent_AddsToObject_TypeAsGeneric,LazyTest
FarahKamleh@Group4.Project3,GltfJsonUtilTests<>Update_extensionsUsed,LazyTest
vrm-c@UniVRM,JsonParserTest<>ObjectTest,LazyTest
ChanyaVRC@VRCOscLib,OscConnectionSettingsTests<>TestSendPortWithSending,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanSetUpSplitKeyboardPlay,LazyTest
vradarserver@vrs,StreamHelperTests<>StreamHelper_CopyStream_Throws_If_Buffer_Size_Is_Zero,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxABottomRight_CorrectResults,LazyTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanGetNameOfCurrentKeyboardLayout,LazyTest
Innoactive@Creator,SystemClipboardTests<>CopyIntoBuffer,LazyTest
vrm-c@UniVRM,MeshTests<>DividedVertexBufferTest,LazyTest
realitycollective@com.realitytoolkit.core,TextFixture_05_GazeProviderTests<>Test03_GazeProviderSetActive,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_InputAsset_CanChangeCompositeType,LazyTest
vradarserver@vrs,RegistrationConverter_Tests<>RegistrationConverter_Can_Round_Trip_All_US_Registrations,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxCLongWrapped_ParsesCorrectly,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_PairsFirstAvailableDeviceByDefault,LazyTest
hotbreakb@Capstone_Design,BitConverterTests<>TestFromDouble,LazyTest
UMI3D@UMI3D-SDK,PoseEditorService_Test<>ChangeIsRoot_ToTrue,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_mocap,LazyTest
icosa-gallery@open-brush,FbxPropertyTest<>BasicTests,LazyTest
FarahKamleh@Group4.Project3,BvhLoaderTests<>GuessBoneMapping_mocapdatacom,LazyTest
vradarserver@vrs,CidrTests<>Cidr_Matches_Returns_False_If_Passed_An_IPv6,LazyTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVertices_Unoptimized,LazyTest
SMBenedict173@General-Anesthesia-Simulator,MaskTests<>GetModifiedMaterialReturnsOriginalMaterialWhenDepthIsEightOrMore,LazyTest
vradarserver@vrs,ProximityGadgetAircraftJsonTests<>ProximityGadgetAircraftJson_ToModel_Returns_Null_If_Passed_Null,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GenerateChecksum_Throws_If_FileName_Is_Null,LazyTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidInOctant_Anton,LazyTest
hotbreakb@Capstone_Design,TestEnumerator<>WithPreviousOffsetTest,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_Registered,LazyTest
SMBenedict173@General-Anesthesia-Simulator,VerticalLayoutGroupTests<>TestCalculateLayoutVerticalReversed,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxB_ParsesCorrectly,LazyTest
vradarserver@vrs,CidrTests<>Cidr_Matches_Compares_Addresses_Correctly,LazyTest
vrm-c@UniVRM,GltfJsonUtilTests<>Replace_extensionsUsed,LazyTest
FarahKamleh@Group4.Project3,TempFile<>Migrate0to1,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_WhenMultipleInputModulesExist_AssigningActionAssetDoesNotDisableOtherInstancesActions,LazyTest
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestVrcIPAddressWithSending,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxBCenter_CorrectResults,LazyTest
dioram@Elektronik-Tools-2.0,RetranslatorTests<>InfinitePlanesTest,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_DisplayIndexMatchesDisplayWithMouseOnScreenSpaceCanvas,LazyTest
icosa-gallery@open-brush,FbxObjectTest<>TestGetManager,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_ActionTree_CanShowActionsAndBindingsFromActionMapInAsset,LazyTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidTangent_Eberly,LazyTest
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_WhenDeviceIsRemoved_DeviceIsRemovedFromDeviceMask,LazyTest
dioram@Elektronik-Tools-2.0,Parsers<>ParsingPose,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_WithAnchoring_Specified,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDriveUIFromMultipleTouches,LazyTest
vrm-c@UniVRM,MeshDataTests<>DividedNotHasNormalTest,LazyTest
UMI3D@UMI3D-SDK,AndPoseCondition_Test<>Check_NullFalse,LazyTest
addyi@SoftwareCity,DocumentSorterTest<>SortingByWidthAscTest,LazyTest
vradarserver@vrs,UriHelperTests<>UriHelper_NormalisePathFromRoot_Returns_Correct_Value,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_04_UnregisterMixedRealityDataProvidersByType,LazyTest
FarahKamleh@Group4.Project3,BvhLoaderTests<>GuessBoneMapping_mocap,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_NotRegistered,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_Receiver_Returns_Model_Based_On_Receiver,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_BindingsEnabled,LazyTest
dioram@Elektronik,Parsers<>ParsingTransform,LazyTest
FarahKamleh@Group4.Project3,Dummy<>UniGLTFSimpleSceneTest,LazyTest
vrm-c@UniVRM,MeshTests<>SharedVertexBufferTest,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_TrueFalse,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>DuplicateControlSchemeCommand_CreatesCopyOfControlSchemeWithUniqueNameEndingOnIntJumpsExistingNumbers,LazyTest
PastaTime@DataRepVR,InteractionCShapeTests<>GetDebugStrings,LazyTest
icosa-gallery@open-brush,FbxManagerTest<>TestIdentity,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_02_02_UnregisterMixedRealityDataProviderByTypeAndName,LazyTest
icosa-gallery@open-brush,TestColorPicker<>TestPicker_HS_L_Hue,LazyTest
augcog@ISAACS_Interface,TileCoverTest<>Helsinki,LazyTest
vradarserver@vrs,HttpContentHelperTests<>HttpContentHelper_FormUrlEncoded_Throws_On_Second_Dimension_Too_Small,LazyTest
immersivecognition@unity-experiment-framework,TestSettings<>GetSetSettings,LazyTest
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasAtFullyRelaxed,LazyTest
vradarserver@vrs,BaseStationMessageTranslatorTests<>BaseStationMessageTranslator_Translate_Only_Translate_Status_Codes_For_Status_Messages,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileNameFromFullPath_Translates_Forward_Slashes_In_RootFolder,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetForExtension_Returns_Octet_Mime_Type_For_Unknown_Extensions,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanReceiveNotificationWhenControlsAreModified,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Copies_Current_TileServerSettings_To_Model,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_AutoSwitchingControlSchemesInSinglePlayer_CanBeDisabled,LazyTest
pcriadoperez@readyPlayer2,VectorExtensionsTests<>Vector3Collection_Average_Empty,LazyTest
vradarserver@vrs,ChecksumFileEntryTests<>ChecksumFileEntry_GetFileSize_Throws_If_FileName_Is_Null,LazyTest
hotbreakb@Capstone_Design,TestEnumerator<>RangeFromTo,LazyTest
vradarserver@vrs,ProximityGadgetClosestAircraftJsonTests<>ProximityGadgetClosestAircraftJson_ToModel_Returns_Null_If_Passed_Null,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanReceiveMessageWhenValueActionIsCanceled,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>CalculateUVBounds_BoundingBoxCE_CorrectResults,LazyTest
vradarserver@vrs,ProximityGadgetClosestAircraftJsonTests<>ProximityGadgetClosestAircraftJson_ToModel_Handles_Regional_Settings_Correctly,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_WhenOverridingDeviceLayout_LostDeviceShouldBeResolvedAndRepaired,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>meanAngleAllNegative,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>AddBinding_BindingsDisabled,LazyTest
icosa-gallery@open-brush,FbxConstraintScaleTest<>TestBasics,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromInt32,LazyTest
addyi@SoftwareCity,DocumentSorterTest<>LazySortingByWidthAscTest,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxB_CorrectResults,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>CalculateUVBounds_BoundingBoxCSameSize_CorrectResults,LazyTest
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasAtZeroVelocity,LazyTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidInOctant_Eberly,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanSwitchActionsWithMessage,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>Timestamps,LazyTest
SMBenedict173@General-Anesthesia-Simulator,VerticalLayoutGroupTests<>TestCalculateLayoutVertical,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_NullNull,LazyTest
vradarserver@vrs,RoundTests<>Round_GroundSpeed_Rounds_Speeds_Correctly,LazyTest
FarahKamleh@Group4.Project3,MeshTests<>DividedVertexBufferTest,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>CreateGameObjectWithComponent_SetsParent_WorldPositionMoves,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanInstantiatePlayer,LazyTest
vrm-c@UniVRM,CopyTextureTests<>CopyFromNonReadableSRgbPng,LazyTest
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestEndMultipleTimes,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_Downgrade,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanJoinPlayersThroughButtonPress_WithMultipleDevicesOfTypePresent,LazyTest
vradarserver@vrs,ProximityGadgetClosestAircraftJsonTests<>ProximityGadgetClosestAircraftJson_ToModel_Handles_Reference_Origin_Of_Null,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_louise,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_DoNothing_CenterTileAvailable,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>IsLongitudeWrapped_BoundingBoxF_True,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>SaveControlSchemeCommand_SelectsNewControlSchemeAfterSaving,LazyTest
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidInOctant_Pld,LazyTest
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestVerticallyContrainedCalculateLayoutHorizontal,LazyTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVerticesSmall_Unoptimized,LazyTest
icosa-gallery@open-brush,FbxManagerTest<>TestUsing,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_FalseTrue,LazyTest
FarahKamleh@Group4.Project3,GltfJsonUtilTests<>Empty2_extensionsUsed,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>AddNewControlSchemeCommand_GeneratesUniqueControlSchemeName,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Clears_ServerConfigChanged_If_Not_Changed_V2_GET,LazyTest
dioram@Elektronik-Tools-2.0,RetranslatorTests<>LinesTest,LazyTest
vradarserver@vrs,JavascriptHelperTests<>JavascriptHelper_ToJavascriptTicks_Returns_Correct_Value_When_Passed_Date,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>OverviewFull,LazyTest
Unity-Technologies@EditorXR,SetEditingContextImplementor<>SaveProjectSettings_UpdatesProjectSettingsFile,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanAutoSwitchControlSchemesInSinglePlayer,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleOver360Negative,LazyTest
vrm-c@UniVRM,CopyTextureTests<>CopyFromNonReadableSRgbDds,LazyTest
kurotu@VRCQuestTools,ComponentRemoverTests<>TestFinalIK,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanInstantiatePlayer_WithSpecificControlScheme,LazyTest
FarahKamleh@Group4.Project3,CopyTextureTests<>CopyFromNonReadableSRgbDds,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingArt_RemoveArt_ArtRemoved,LazyTest
vrm-c@UniVRM,JsonParserTest<>StringTest,LazyTest
vradarserver@vrs,PolarPlotsJsonTests<>PolarPlotsJson_ToModel_Converts_Values_From_PolarPlotter,LazyTest
dioram@Elektronik,ShapedTests<>Cube,LazyTest
vradarserver@vrs,ServerReceiverJsonTests<>ServerReceiverJson_ToModel_MergedFeed_Returns_Null_If_MergedFeed_Is_Null,LazyTest
vradarserver@vrs,PolarPlotsSliceJsonTests<>PolarPlotsSliceJson_ToModel_Returns_Null_If_Passed_Null,LazyTest
dioram@Elektronik,Parsers<>Parsing,LazyTest
vradarserver@vrs,PolarPlotsSliceJsonTests<>PolarPlotsSliceJson_ToModel_Converts_PolarPlotSlice,LazyTest
icosa-gallery@open-brush,FbxLayerTest<>TestDispose,LazyTest
Unity-Technologies@InputSystem,InputActionAssetManagerEditorTests<>Editor_InputActionAssetManager_CanMoveAssetOnDisk,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>Radiuses,LazyTest
hotbreakb@Capstone_Design,BitConverterTests<>TestFromSingle,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanSwitchControlSchemesManually,LazyTest
FarahKamleh@Group4.Project3,MeshDataTests<>DividedHasNormalTest,LazyTest
vrm-c@UniVRM,GltfJsonUtilTests<>Empty_extensionsUsed,LazyTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVerticesSmall_Optimized,LazyTest
UMI3D@UMI3D-SDK,PoseManager_Test<>PlayPoseClip_WithAnchoring,LazyTest
icosa-gallery@open-brush,FbxExporterTest<>TestInitializeInvalidFilenameOnly,LazyTest
mateo-a@holbertonschool-csharp,OperationsTests<>Add_Two_Numbers_GreathersThanZero_ReturnSum_a_b,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Sets_ServerConfigChanged_If_Changed_V2_GET,LazyTest
vradarserver@vrs,PolarPlotsJsonTests<>PolarPlotsJson_ToModel_Returns_Null_If_Passed_Null,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_cgspeed,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>CreateGameObjectWithComponent_SetsParent_WorldPositionStays,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanDetectClicks_WithSuccessiveClicksReflectedInClickCount,LazyTest
vrm-c@UniVRM,TempFile<>Migrate_SpringBoneTest,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_WhenJoinActionIsAReference_JoiningIsStillPossibleAfterDeviceAssignment,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromInt64,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SelectWhenAlreadySelectingShouldNotSetSelectedObject,LazyTest
XRTK@com.xrtk.core,TestFixture_01_UnityInputManagerHelperTests<>Test01_TestAddCustomMappings,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_RemoveTileWhereObjectIsLocated_ObjectRemoved,LazyTest
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Sets_ServerConfigChanged_If_Changed_V3,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_01_RegisterMixedRealityServiceAndDataProvider,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>CollidingWithGhostHomeSelectsANewPath,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>RangeFromTo,LazyTest
virtuallynaked@virtually-naked,SwingTest<>FuzzApplyDelta,LazyTest
UMI3D@UMI3D-SDK,PoseAnimator_Test<>StopWatchActivationConditions,LazyTest
alvinquach@jpl-trek-vr,TextureUtilsTests<>ComputeTextureSize_UncompressedA_CorrectResults,LazyTest
FarahKamleh@Group4.Project3,MeshTests<>SharedVertexBufferTest,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxBReversed_ParsesCorrectly,LazyTest
Unity-Technologies@EditorXR,SetEditingContextImplementor<>LoadUserSettings_ProjectSettingsFallback,LazyTest
icosa-gallery@open-brush,FbxObjectTest<>TestUTF8,LazyTest
UMI3D@UMI3D-SDK,PoseAnimator_Test<>StartWatchActivationConditions,LazyTest
vrm-c@UniVRM,JsonParserTest<>NullTest,LazyTest
iamtomhewitt@vr-pacman,GhostTests<>StopMovingWorks,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteWithTransitionsWithTargets,LazyTest
virtuallynaked@virtually-naked,MassMomentTest<>TestTranslate,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>Tidy,LazyTest
SMBenedict173@General-Anesthesia-Simulator,SelectableTest<>SelectWithNoEventSystemShouldNotCrash,LazyTest
augcog@ISAACS_Interface,TileCoverTest<>World,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_mocapdatacom,LazyTest
UMI3D@UMI3D-SDK,AndPoseCondition_Test<>Check_FalseFalse,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>NoSegment,LazyTest
icosa-gallery@open-brush,FbxLayerTest<>TestSetNormals,LazyTest
vradarserver@vrs,HttpContentHelperTests<>HttpContentHelper_FormUrlEncoded_Encodes_Values,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>MedianLatLon_BoundingBoxF_CorrectResult,LazyTest
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>AddNewControlSchemeCommand_ClearsSelectedControlScheme,LazyTest
UMI3D@UMI3D-SDK,SkeletonAnimationNodeLoader_Test<>CanReadUMI3DExtension_IsNotSkeletonAnimationNodeDto,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_WhenAssigningInputModuleAction_ExternalActionsAreNotDisabled,LazyTest
UMI3D@UMI3D-SDK,EmoteLoader_Test<>ReadUMI3DProperty,LazyTest
Unity-Technologies@EditorXR,EditorXRUtilsTests<>Instantiate_WithParent_WorldPositionMoves,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveAllBindings_Multibinding,LazyTest
Innoactive@Creator,FileManagerTests<>ArgumentException,LazyTest
virtuallynaked@virtually-naked,InverseKinematicsUtilitiesTest<>TestCalculateRelaxationBiasDirectionality,LazyTest
vradarserver@vrs,RoundTests<>Round_Track_Rounds_Tracks_Correctly,LazyTest
FarahKamleh@Group4.Project3,MeshDataTests<>SharedNotHasNormalTest,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_PlacingSingleTile_AllTileWallsArePresent,LazyTest
UMI3D@UMI3D-SDK,PoseAnimator_Test<>TryActivate_Environmental,LazyTest
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromUInt32,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_06_MixedRealityExtensionServiceDoesNotReturnByName,LazyTest
UMI3D@UMI3D-SDK,BindingManager_Test<>RemoveBinding_Null,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanDisableAndReEnablePlayerInput_FromActionCallback,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_DisplayIndexMatchesDisplayMultiplePointers,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>TODO_UI_WhenEnabled_InitialPointerPositionIsPickedUp,LazyTest
tterpi@VRSketchingGeometry,PatchPerformanceTest<>GeneratePatchVertices_Optimized,LazyTest
dioram@Elektronik,RetranslatorTests<>InfinitePlanesTest,LazyTest
vradarserver@vrs,JavascriptHelperTests<>JavascriptHelper_ToJavascriptTicks_Returns_Correct_Value_When_Passed_Ticks,LazyTest
vradarserver@vrs,FeedJsonTests<>FeedJson_ToModel_Returns_Null_If_Passed_Null,LazyTest
UMI3D@UMI3D-SDK,DummyTestPoseCondition<>Check_NullFalse,LazyTest
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_MatchingPath_DoesNotMatchPrefixOnly,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ExpandToSquare_BoundingBoxABottom_CorrectResults,LazyTest
virtuallynaked@virtually-naked,RigidTransformTest<>TestFromRotationAboutCenter,LazyTest
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanPauseResumeAndResetHapticsOnAllDevices,LazyTest
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleFiveNinetys,LazyTest
augcog@ISAACS_Interface,CompressionTest<>Corrupt,LazyTest
immersivecognition@unity-experiment-framework,TestSessionBuilding<>SwapTrials,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetKnownExtensions_Returns_Reasonable_List,LazyTest
icosa-gallery@open-brush,FbxSceneTest<>TestAddPose,LazyTest
augcog@ISAACS_Interface,MapMatcherTest<>InvalidCoordinate,LazyTest
Innoactive@Creator,SystemClipboardTests<>PasteMultipleTransitions,LazyTest
RussellXie7@Unity_Hololens_Dev,VectorExtensionsTests<>Vector3Collection_Median,LazyTest
dioram@Elektronik,Parsers<>ImageParsing,LazyTest
iamtomhewitt@jet-dash-vr,UiTests<>ShouldHideIconAfterUploading,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanReassignUIActions,LazyTest
Unity-Technologies@InputSystem,EventConstraint<>UI_CanTriggerPointerClicksFromNonPointerDevices,LazyTest
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanBeDisabledAndEnabled_WithoutTouchscreenPresent,LazyTest
vradarserver@vrs,CidrTests<>Cidr_Matches_Returns_False_If_Passed_Null,LazyTest
vrm-c@UniVRM,BvhLoaderTests<>GuessBoneMapping_daz_friendly,LazyTest
alvinquach@jpl-trek-vr,TextureUtilsTests<>ComputeMipmapDimensions_NotPowerOf2_ThrowsException,LazyTest
Unity-Technologies@InputSystem,TestEventSystem<>Samples_CanCreateRebindingUI,LazyTest
vrm-c@UniVRM,JsonParserTest<>ParseTest,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_04_UnregisterMixedRealityExtensionServicesByType,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>CalculateUVBounds_SameBoundingBox_DefaultResults,LazyTest
FarahKamleh@Group4.Project3,MeshDataTests<>SharedHasNormalTest,LazyTest
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanJoinPlayersThroughButtonPress,LazyTest
willychang21@MapboxARGame,MapMatcherTest<>AlternativesWithSteps,LazyTest
vradarserver@vrs,StreamHelperTests<>StreamHelper_CopyStream_Throws_If_The_Source_Stream_Is_Null,LazyTest
UMI3D@UMI3D-SDK,JsonParsingTests<>MaterialExtensions,LazyTest
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_02_01_UnregisterMixedRealityExtensionServiceByType,LazyTest
addyi@SoftwareCity,OverviewElementsTest<>ClearListTest,LazyTest
alvinquach@jpl-trek-vr,BoundingBoxUtilsTests<>ParseBoundingBox_BoundingBoxA_ParsesCorrectly,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestInterpolateFrames,LazyTest
vradarserver@vrs,MimeTypeTests<>MimeType_GetKnownExtensions_Returns_Unique_List,LazyTest
icosa-gallery@open-brush,FbxPropertyTest<>TestEquality,LazyTest
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleWithin180OfZero,LazyTest
FarahKamleh@Group4.Project3,MeshDataTests<>DividedNotHasNormalTest,LazyTest
SMBenedict173@General-Anesthesia-Simulator,VerticalLayoutGroupTests<>TestCalculateLayoutInputHorizontal,LazyTest
iamtomhewitt@vr-pacman,PacmanMovementTests<>PacmanSpeedIsBoostedWhenHittingAPowerup,LazyTest
Unity-Technologies@InputSystem,MonoBehaviourWithEmbeddedActionMap<>Editor_InputAsset_CanAddAndRemoveBindingThroughSerialization,LazyTest
vradarserver@vrs,ServerConfigJsonTests<>ServerConfigJson_ToModel_Fills_Model_Correctly,LazyTest
hotbreakb@Capstone_Design,LeapCTests<>TestCreateConnection,LazyTest
mateo-a@holbertonschool-csharp,Tests<>MaxValue_With_SomeNegatives,LazyTest
stefaanvermassen@virtual-museum-app,MuseumTests<>PlacingAndRemovingTiles_RemoveTileAtCenter_TileNotRemoved,LazyTest
