Project Name,Test Function,Smell Type
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Fills_Routes_And_Aircraft_Tables,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanTargetMultipleControls,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_CanWriteValueIntoStateEvents,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,ControlSchemesEditorTests<>AddRequirementCommand_AddsDeviceRequirements,Assertion_Roulette_Smells
vradarserver@vrs,BasicAuthenticationFilterTests<>BasicAuthenticationFilter_Continues_When_Password_Is_Good,Assertion_Roulette_Smells
Unity-Technologies@EditorXR,GradientPairTests<>Construct_Parameterless_HasDefaultColors,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanFindDeviceByUsageAndLayout,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscUtilityTests<>TestSendPort,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,HIDTests<>Devices_CanCreateGenericHID,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_GroundSpeed_From_Adsb_Airborne_Velocity_Messages,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPositionMutatorTest<>ClearTargetInactiveComponent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_CanInstantiatePlayer,Assertion_Roulette_Smells
Innoactive@Creator,SceneObjectRegistryTests<>ChangeNameAfterAwakeTest,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>TestPixelsPerUnit,Assertion_Roulette_Smells
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Ignores_Aircraft_Pictures_For_Internet_Clients_If_Configuration_Specifies,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,SketchObjectSelectionTest<>RemoveFromSelectionCommandTest,Assertion_Roulette_Smells
virtuallynaked@virtually-naked,CatmullRomSplineTest<>TestWeights,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PointerElementTest<>ClearValidElementContainer,Assertion_Roulette_Smells
augcog@ISAACS_Interface,BearingFilterTest<>ToStringTest,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanSerializeAction,Assertion_Roulette_Smells
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Transmits_Raw_Bytes_From_Listener,Assertion_Roulette_Smells
vradarserver@vrs,MinifierTests<>Minifier_MinifyJavaScript_Compresses_Javascript,Assertion_Roulette_Smells
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Passes_Through_False_IsSatcomFeed_From_Nominated_Receiver,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_PlayerIndex_IsAssignedAutomatically,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2ToFloatTest<>TransformExtractMagnitude,Assertion_Roulette_Smells
dioram@Elektronik-Tools-2.0,ParsingTests<>Odometry,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,OrderReverserTest<>ReverseEmptyList,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,LeapCTests<>TestGetDeviceList,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanReconnectDevice_WhenDisconnectedWhileAppIsOutOfFocus,Assertion_Roulette_Smells
arigo@BaroqueUI,ControllerTest<>TransformFindReturnsInactive,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformScaleMutatorTest<>IncrementPropertyGlobal,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestVerifier<>ProjectWideActions_CanBeAssignedAndFiresCallbackWhenDifferent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerMock<>SetActiveCollisions,Assertion_Roulette_Smells
vradarserver@vrs,ExpiringListTests<>ExpiringList_FindAll_Returns_All_Matching_Items,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestGetWord,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,TestEnumerator<>Array2DTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ComponentTrackerProxyTest<>InactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ArtificialVelocityApplierProcessTest<>SetVelocityZ,Assertion_Roulette_Smells
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Unknown_Target_State_And_Status_Message_Formats_Correctly,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionConsumerTest<>ClearInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformScaleExtractorTest<>ExtractInactiveComponent,Assertion_Roulette_Smells
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_FindAllAndRefresh_Refreshes_Matching_Items,Assertion_Roulette_Smells
vrm-c@UniVRM,CopyTextureTests<>CopyAttributes,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,NearestSorterTest<>SortNoSource,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>DeleteByRadiusCommand,Assertion_Roulette_Smells
vradarserver@vrs,ConnectionSessionLogPresenterTests<>ConnectionSessionLogPresenter_Initialise_Sets_Initial_Values_For_View_Properties,Assertion_Roulette_Smells
XRTK@com.xrtk.core,TestFixture_02_InteractionDefinitionTests<>Test_05_03_Vector3_NoChange_NoUpdate,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,MeshStateModifierTest<>ShowMeshExcludeMeshRenderer,Assertion_Roulette_Smells
vradarserver@vrs,ImageServerConfigurationTests<>ImageServerConfiguration_OperatorFolder_Picks_Up_Changes_In_Configuration,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanOverrideBindingsWithControlsFromSpecificDevices,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanModifyControlDefinedInBaseClass,Assertion_Roulette_Smells
vradarserver@vrs,FeedsControllerTests<>FeedsController_GetFeed_Returns_Null_If_Feed_Is_Invisible,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,TMP_RuntimeTests<>Parsing_TextInfo_WordWrapEnabled,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,AverageVelocityEstimatorMock<>GetAccelerationOver5Frames,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,WebGLTests<>Devices_SupportsWebGLStandardGamepads,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,UserTests<>Users_CanDetectChangeInBindings,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanCreateGenericJoystick,Assertion_Roulette_Smells
vrm-c@UniVRM,JsonParserTest<>NullTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>AddUnique,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscTrackingTest<>TrackersTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatMeanFinderTest<>TransformEmptyCollection,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PointerElementPropertyMutatorTest<>SetTargetNullParameter,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestEventSystem<>Samples_RebindingUI_SuppressingEventsDoesNotInterfereWithUIInput,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>SetDestinationOffsetZ,Assertion_Roulette_Smells
vradarserver@vrs,LogDatabaseTests<>LogDatabase_FetchSessions_Can_Fetch_List_Of_Clients_And_Sessions_Within_Date_Range,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,LineDistanceConstraint_Test<>Compute,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ImageTests<>MinWidthHeightAreZeroWithImage,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectDestroyerTest<>DestroyGameObjectImmediately,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ToSphereCastConverterTest<>ConvertFromLinecast,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector3ToVector2Test<>TransformXToYAndYToXExcludeZ,Assertion_Roulette_Smells
vradarserver@vrs,ObservableClass<>NotifyList_Remove_Struct_With_Events,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>AddMultipleControlPointsWithCommandRedo,Assertion_Roulette_Smells
icosa-gallery@open-brush,FbxPropertyTest<>BasicTests,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToStringTest<>TransformFormatWhitespace,Assertion_Roulette_Smells
XRTK@com.xrtk.core,TestFixture_04_InputActionTests<>Test_01_TestCodeGeneratedActions,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToNormalizedFloatTest<>TransformWithinBounds,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Copies_Callsign_From_Adsb_Messages,Assertion_Roulette_Smells
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Filters_Accept_Full_Set_Of_Bounds_V2_POST,Assertion_Roulette_Smells
dioram@Elektronik-Tools-2.0,ContainersTests<>ActualTopicsTest,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestRingBuffer<>TestCopyFrom,Assertion_Roulette_Smells
vradarserver@vrs,ConnectionProperty<>Initialise_Hooks_AircraftList_ExceptionCaught,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>ClearTargets,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_OptimizedControls_ReadAndUpdateGamepadNewValuesEveryFrame1kTimes,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RaycastHitTransformExtractorTest<>ExtractInactiveGameObject,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,PoseSerializerModule_Test<>Read_NodePoseAnchorDto,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearSearchOriginInactiveComponent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_CanGetStatePointerFromEventThroughControl,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_NativeDevicesAreFlaggedAsSuch,Assertion_Roulette_Smells
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,BitConverterTests<>TestFromInt16,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_CanMarkDeviceAsBeingAbleToRunInBackground_ThroughLayout,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,UMI3DSkeletonAnimationNode_Test<>GenerateAnimations_AnimationsNotGenerated,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanRemoveCallback_FromCallback,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>AddMultipleControlPointsWithCommand,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_RightCursorOnDelete_DoesNotRemoveCharacter,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectRelationsTest<>GetValueByIndexNotFoundEmpty,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_CanResizeEventTrace,Assertion_Roulette_Smells
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindRoute_Returns_Stopovers,Assertion_Roulette_Smells
vradarserver@vrs,ReportsControllerTests<>ReportRows_DateReport_Sets_Correct_Limits_On_Date_Ranges,Assertion_Roulette_Smells
vradarserver@vrs,TestProvider<>ConfigurationStorage_Automatically_Creates_Receiver_From_BaseStationSettings,Assertion_Roulette_Smells
vradarserver@vrs,ExternalIPAddressServiceTests<>ExternalIPAdderssService_GetExternalIPAddress_Raises_AddressUpdated,Assertion_Roulette_Smells
vradarserver@vrs,ObservableClass<>NotifyList_Remove_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DualShockTests<>Devices_DualSense_AxisJitter_DoesntMakeDeviceCurrent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PlayerManagerCSharpEventListener<>PlayerInput_AutoSwitchingControlSchemesInSinglePlayer_CanBeDisabled,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Extracts_GroundSpeed_From_Adsb_Coarse_TISB_Airborne_Position_Messages,Assertion_Roulette_Smells
vradarserver@vrs,RequestReceivedEventArgsTests<>RequestReceivedEventArgs_Constructor_Initialises_To_Known_State,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectRelationsTest<>GetValueByIndexNotFound,Assertion_Roulette_Smells
stefaanvermassen@virtual-museum-app,MuseumTests<>AddingAndRemovingObjects_AddObjectOnTile_CorrectObjectCreated,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_TouchDeltasResetWhenTouchIsMovingInPlace,Assertion_Roulette_Smells
icosa-gallery@open-brush,FbxMeshBadBracketingExceptionTest<>TestBasics,Assertion_Roulette_Smells
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>TakeSnapshot,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,EnhancedTouchTests<>EnhancedTouch_CanGetStartPositionAndTimeOfTouch,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanAddProcessorsToBindings,Assertion_Roulette_Smells
vradarserver@vrs,MainPresenterTests<>MainPresenter_GetReceiverFeeds_Returns_FeedManager_Feeds,Assertion_Roulette_Smells
WetzoldStudios@traVRsal-sdk,PatternParserTest<>ComplexPattern,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,TextToSpeechV1IntegrationTests<>TestCreateSpeakerModel,Assertion_Roulette_Smells
vradarserver@vrs,FilterStringTests<>FilterString_ToUpper_Converts_Value_To_UpperCase,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestException<>Events_QueuedToDifferentDevices_AreNotMergedTogether,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,TestEnumerator<>MinTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectClonerTest<>ClearParent,Assertion_Roulette_Smells
vrm-c@UniVRM,MeshDataTests<>DividedHasNormalTest,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanLookUpMapInAssetByName,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ToLinecastConverterTest<>ConvertFromLinecast,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_SearchForChangedButtonInEvent_UsingEnumerateChangedControls,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,HorizontalLayoutGroupTests<>TestCalculateLayoutInputHorizontal,Assertion_Roulette_Smells
willychang21@MapboxARGame,TestElement<>TestListToTreeWorks,Assertion_Roulette_Smells
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Updates_Statistics_When_Decoding_Messages,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,DequeTests<>AccessEmptyFront,Assertion_Roulette_Smells
vradarserver@vrs,RawMessageTranslatorTests<>RawMessageTranslator_Translate_Does_Not_Consider_Messages_With_Parity_DF_But_No_PI_As_NonParity,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,HIDTests<>Devices_CanCreateGenericHID_FromDeviceWithBinaryReportDescriptor,Assertion_Roulette_Smells
willychang21@MapboxARGame,BearingFilterTest<>ToStringTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RaycastHitTransformExtractorTest<>ExtractInactiveComponent,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CustomInvertProcessor<>Layouts_CanTurnLayoutIntoJson,Assertion_Roulette_Smells
vradarserver@vrs,ExtractedBytesTests<>ExtractedBytes_Clone_Returns_A_Deep_Copy,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestListExtensions<>TestSpeed_SetCountUp,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformDataProxyEmitterTest<>EmitPayload,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CoreTests<>Actions_CanCancelInteractiveRebinding_ThroughBinding,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RigidbodyPropertyMutatorTest<>SetAngularVelocityX,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceDataProxyEmitterTest<>ClearPayload,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PreProcessorTestDevice<>Devices_AreNotMadeCurrentWhenReceivingStateEventWithNoControlsChanged,Assertion_Roulette_Smells
FarahKamleh@Group4.Project3,MeshTests<>DividedVertexBufferTest,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CorePerformanceTests<>Performance_OptimizedControls_ReadingMousePosition100kTimes,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>EmitsOnStart,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestGetModel,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RaycastHitPointExtractorTest<>ExtractInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PointerElementTest<>ClearInvalidMeshContainerInactiveComponent,Assertion_Roulette_Smells
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Writes_Correct_Route_Index_When_There_Is_No_Route,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformScaleMutatorTest<>SetPropertyGlobal,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,RootCanvasTests<>CorrectRootCanvasReturned,Assertion_Roulette_Smells
vrm-c@UniVRM,MeshDataTests<>DividedNotHasNormalTest,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ComponentRigidbodyExtractorTest<>ExtractFromDescendantOrAncestorOnAncestor,Assertion_Roulette_Smells
vradarserver@vrs,CorsHandlerTests<>CorsHandler_Simple_Requests_Are_Accepted,Assertion_Roulette_Smells
dioram@Elektronik-Tools-2.0,ContainerTreeTests<>Clear,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,BitConverterTests<>TestFromDouble,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatActionLiveMock<>EventsNotEmittedOnInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,VelocityApplierTest<>ClearTargetInactiveGameObject,Assertion_Roulette_Smells
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Adds_Correct_Cache_Control_Header,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ParabolicLineCastTest<>TransitionDuration,Assertion_Roulette_Smells
hotbreakb@Capstone_Design,TestEnumerator<>FirstTests,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>SetSourceAtCurrentIndex,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ObjectPointerMock<>ClearRepeatedSegmentInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,DirectionModifierMock<>ClearTarget,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,AnimatedSubskeleton_Test<>Test_GetPose_OneAnimationPlayingAmongSeveral,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2RestrictorTest<>TransformInactiveGameObject,Assertion_Roulette_Smells
vradarserver@vrs,HtmlManipulatorTests<>HtmlManipulator_ManipulateTextResponse_Calls_Multiple_AtStart_Injectors_In_Correct_Order,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestBinaryReaderWriter<>TestZeroSize,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,PoseSerializerModule_Test<>Read_PoseDto,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CoreTests<>Actions_InteractiveRebinding_CanBeRestrictedToSpecificBindingGroups,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,MeshStateModifierTest<>ShowMeshInCollectionsFromComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceDataCollisionDataExtractorTest<>ExtractInactiveGameObject,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>UsingDragEffect,Assertion_Roulette_Smells
watson-developer-cloud@unity-sdk,SpeechToTextV1IntegrationTests<>TestListWords,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceDataProxyEmitterTest<>EmitPayloadInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,VelocityMultiplierTest<>ClearSourceInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,SurfaceLocatorTest<>ClearPhysicsCastInactiveComponent,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ToggleTests<>NonInteractableCantBeToggled,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,InputActionAssetManagerEditorTests<>Editor_InputActionAssetManager_CanMoveAssetOnDisk,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,RigidbodyPropertyMutatorTest<>SetVelocityY,Assertion_Roulette_Smells
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Decodes_Vector_Velocities_Correctly,Assertion_Roulette_Smells
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Calculates_Distances_From_Browser_To_Aircraft_Correctly_When_Culture_Is_Not_UK,Assertion_Roulette_Smells
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>IndexOfTests,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,ScrollRectScale<>SmallScaleDoesNotCauseInvalidContentPosition,Assertion_Roulette_Smells
39M@M,RingBufferTest<>PushBack,Assertion_Roulette_Smells
kurotu@VRCQuestTools,VRCSDKUtilityTests<>GetTexturesFromMenu,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,TransformPositionExtractorTest<>Process,Assertion_Roulette_Smells
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Upsert_Adds_Item_If_Missing,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>ProcessFirstActiveSourceAgainstTargetThenCease,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector3CacheTest<>CacheChangedInactiveComponent,Assertion_Roulette_Smells
icosa-gallery@open-brush,TestImageCache<>TestCachingRoundtrip,Assertion_Roulette_Smells
vradarserver@vrs,ListenerTests<>Listener_Connect_Sets_ConnectionStatus_To_Connecting_When_Calling_EstablishConnection,Assertion_Roulette_Smells
vradarserver@vrs,BasicAuthenticationFilterTests<>BasicAuthenticationFilter_Expects_Password_To_Be_Encoded_Using_UTF8,Assertion_Roulette_Smells
pcriadoperez@readyPlayer2,GameObjectExtensionsTests<>GetFullPathTests,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanListenForStateChangeOnEntireDevice,Assertion_Roulette_Smells
vradarserver@vrs,CallsignTests<>Ctor_Parses_Callsigns_Correctly,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_LeftCursorOnDeleteAndLeftSurrogate_RemovesBothSurrogates,Assertion_Roulette_Smells
vradarserver@vrs,HtmlManipulatorTests<>HtmlManipulator_ManipulateTextResponse_Does_Nothing_When_Element_Is_Null,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,DeviceWithoutAnyControls<>Controls_TouchControlStateCorrespondsToTouchState,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,ComponentTrackerProxyTest<>SourceInactiveGameObject,Assertion_Roulette_Smells
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_GetAdministratorPaths_Shows_Paths_Added,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,PointerInputComposite<>Actions_CanHaveExpectedControlLayout,Assertion_Roulette_Smells
augcog@ISAACS_Interface,ForwardGeocodeResourceTest<>GetUrl,Assertion_Roulette_Smells
ChanyaVRC@VRCOscLib,OscAvatarConfigTests<>CtorTest,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,CanvasElementsMaintainValidPositionsWhenCameraOrthoSizeIsZero<>TestCanvasElementsMaintainValidPositionsWhenCameraOrthoSizeIsZero,Assertion_Roulette_Smells
vimeo@vimeo-unity-sdk,VideoChunkTest<>Reads_Bytes_From_File,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,Vector2ExtensionsTest<>Direction,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,CoreTests<>Actions_InteractiveRebinding_IgnoresNoisyControls,Assertion_Roulette_Smells
FarahKamleh@Group4.Project3,CacheEnumTest<>CacheEnumTestSimplePasses,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,GameObjectStateSwitcherTest<>SwitchNext,Assertion_Roulette_Smells
tterpi@VRSketchingGeometry,SketchObjectSelectionTest<>AddToSelectionCommandTestUndo,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatToVector3Test<>TransformInactiveComponent,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatModeFinderTest<>TransformUnordered,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnCanvasAndChildrenWithAllChildrenIgnoringParentGroupMultipleAlphaValuesCorrectly,Assertion_Roulette_Smells
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupEffectSelfAndChildrenAlpha,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,FloatObservablePropertyTest<>DontEmitEventsOnDisabledGameObject,Assertion_Roulette_Smells
iamtomhewitt@vr-pacman,GameObjectManagerTest<>ResetPositionsWork,Assertion_Roulette_Smells
ExtendRealityLtd@Zinnia.Unity,PointsCastPropertyMutatorTest<>SetTarget,Assertion_Roulette_Smells
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Only_Copies_Values_If_They_Have_Changed,Assertion_Roulette_Smells
willychang21@MapboxARGame,SQLiteCacheTest<>Clear,Assertion_Roulette_Smells
39M@M,RingBufferTest<>PushFront,Assertion_Roulette_Smells
Unity-Technologies@InputSystem,TestDeviceWithMultiBitControl<>State_AppendsControlsWithoutForcedOffsetToEndOfState,Assertion_Roulette_Smells
nadir500@USN-VR-Unilateral-spatial-neglect-virtual-reality,TestEnumerator<>RangeFrom,Assertion_Roulette_Smells
UMI3D@UMI3D-SDK,UserCaptureBindingSerializerModule_Test<>WriteRead_BoneBinding,Assertion_Roulette_Smells
vradarserver@vrs,ObservableClass<>NotifyList_Clear_Struct_With_Events,Assertion_Roulette_Smells
vrm-c@UniVRM,JsonFormatterTests<>BooleanTest,Assertion_Roulette_Smells
